event_name,venue_name,event_date,category_name,price,remaining_tickets,ticket_active,seansID,scrape_time
DJ Serkan Öz ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-23T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139240,2025-06-01 17:52:59
DJ Serkan Öz ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-29T15:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139241,2025-06-01 17:53:00
DJ Serkan Öz ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-30T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139242,2025-06-01 17:53:00
Dj Can ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-01T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139244,2025-06-01 17:53:00
Dj Can ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-08T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139245,2025-06-01 17:53:00
Dj Can ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-15T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139246,2025-06-01 17:53:01
Dj Can ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-29T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139252,2025-06-01 17:53:01
Dj Taha ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-03T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139254,2025-06-01 17:53:01
Dj Taha ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-06T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139255,2025-06-01 17:53:01
Dj Taha ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-13T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139256,2025-06-01 17:53:02
Dj Taha ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-20T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139257,2025-06-01 17:53:02
Dj Taha ile Geçmişten Günümüze Türkçe Pop,Hayal Kahvesi Emaar,2025-06-27T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139258,2025-06-01 17:53:02
DJ Sercan Umut ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-04T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139259,2025-06-01 17:53:03
DJ Sercan Umut ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-11T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139260,2025-06-01 17:53:03
DJ Sercan Umut ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-18T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139261,2025-06-01 17:53:03
DJ Sercan Umut ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-25T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139264,2025-06-01 17:53:04
DJ Berk ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-05T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139271,2025-06-01 17:53:04
DJ Berk ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-10T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139272,2025-06-01 17:53:04
DJ Berk ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-12T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139273,2025-06-01 17:53:04
DJ Berk ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-14T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139274,2025-06-01 17:53:05
DJ Berk ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-17T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139276,2025-06-01 17:53:05
DJ Berk ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-21T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139278,2025-06-01 17:53:05
DJ Berk ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-24T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139279,2025-06-01 17:53:06
DJ Berk ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-28T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139281,2025-06-01 17:53:06
DJ Mert ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-07T18:00:00+00:00,Genel Giriş Bileti  ,150.0,200,True,139288,2025-06-01 17:53:06
DJ Mert ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-19T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139289,2025-06-01 17:53:06
DJ Mert ile Geçmişten Günümüze 90'lar 2000'ler Türkçe Pop,Hayal Kahvesi Emaar,2025-06-26T18:00:00+00:00,Genel Giriş Bileti  ,100.0,200,True,139290,2025-06-01 17:53:07
Trivia Night: Filenin Sultanları,Community Hub,2025-06-28T14:00:00+00:00,Tek Kişilik Bilet,245.0,55,True,139352,2025-06-01 17:53:07
Bar Olimpiyatları,Community Hub,2025-06-13T17:00:00+00:00,Tek Kişilik Bilet,300.0,30,True,139353,2025-06-01 17:53:07
Phoenix Fight Night 2,Tuzla Belediyesi Futbol Stadyumu,2025-06-14T17:00:00+00:00,Genel Giriş-Tribün,1000.0,1500,True,139368,2025-06-01 17:53:08
Phoenix Fight Night 2,Tuzla Belediyesi Futbol Stadyumu,2025-06-14T17:00:00+00:00,1.Kategori - VIP Masa,50000.0,90,True,139368,2025-06-01 17:53:08
Phoenix Fight Night 2,Tuzla Belediyesi Futbol Stadyumu,2025-06-14T17:00:00+00:00,2.Kategori - VIP Masa,30000.0,90,True,139368,2025-06-01 17:53:08
Phoenix Fight Night 2,Tuzla Belediyesi Futbol Stadyumu,2025-06-14T17:00:00+00:00,3.Kategori - VIP Masa,20000.0,90,True,139368,2025-06-01 17:53:08
AstroQuiz Night,Community Hub,2025-06-22T14:00:00+00:00,Tek Kişilik Bilet,245.0,85,True,139400,2025-06-01 17:53:08
Community (Dizi) Quiz Night ,Community Hub,2025-06-24T17:00:00+00:00,Tek Kişilik Bilet,245.0,55,True,139406,2025-06-01 17:53:08
The Beatles Quiz Night,Community Hub,2025-06-25T17:00:00+00:00,Tek Kişilik Bilet,245.0,55,True,139408,2025-06-01 17:53:08
Harry Potter (Kitap Serisi) Quiz Night,Community Hub,2025-06-29T17:00:00+00:00,Tek Kişilik Bilet,245.0,85,True,139413,2025-06-01 17:53:09
Deha Quiz Night ,Community Hub,2025-06-29T17:00:00+00:00,Tek Kişilik Bilet,245.0,55,True,139423,2025-06-01 17:53:09
One Tree Hill Quiz Night,Community Hub,2025-06-30T17:00:00+00:00,Tek Kişilik Bilet,245.0,55,True,139440,2025-06-01 17:53:09
Studio Masterpiece,Masterpiece Maslak,2025-06-12T13:00:00+00:00,Resim Workshop (Vodka Martini),600.0,10,True,139623,2025-06-01 17:53:09
Studio Masterpiece,Masterpiece Maslak,2025-06-15T16:00:00+00:00,Resim Workshop (Self Care),600.0,10,True,139624,2025-06-01 17:53:10
Studio Masterpiece,Masterpiece Maslak,2025-06-19T13:00:00+00:00,Resim Workshop - Van Gogh'un Evi,600.0,10,True,139626,2025-06-01 17:53:10
Studio Masterpiece,Masterpiece Maslak,2025-06-22T16:00:00+00:00,Resim Workshop (Journey),600.0,10,True,139627,2025-06-01 17:53:10
Studio Masterpiece,Masterpiece Maslak,2025-06-26T13:00:00+00:00,Resim Workshop (Cats),600.0,10,True,139628,2025-06-01 17:53:10
Studio Masterpiece,Masterpiece Maslak,2025-06-29T16:00:00+00:00,Resim Workshop (Dolunayda Yürürken),600.0,10,True,139629,2025-06-01 17:53:11
Studio Masterpiece,Masterpiece Maslak,2025-06-11T16:00:00+00:00,Heykel Workshop (Bir Fincan Kedi),600.0,10,True,139630,2025-06-01 17:53:11
Studio Masterpiece,Masterpiece Maslak,2025-06-14T10:00:00+00:00,Heykel Workshop (Groot),600.0,10,True,139631,2025-06-01 17:53:11
Studio Masterpiece,Masterpiece Maslak,2025-06-21T10:00:00+00:00,Heykel Workshop (Moon),600.0,10,True,139632,2025-06-01 17:53:12
Studio Masterpiece,Masterpiece Maslak,2025-06-25T16:00:00+00:00,Heykel Workshop (Sid),600.0,10,True,139633,2025-06-01 17:53:12
Studio Masterpiece,Masterpiece Maslak,2025-06-18T16:00:00+00:00,Heykel Workshop (Kirpi),600.0,10,True,139635,2025-06-01 17:53:12
Studio Masterpiece,Masterpiece Maslak,2025-06-28T10:00:00+00:00,Heykel Workshop (Suratlar),600.0,10,True,139637,2025-06-01 17:53:12
Studio Masterpiece,Masterpiece Maslak,2025-06-04T16:00:00+00:00,Heykel Workshop (Deniz Kabuğu),600.0,10,True,139638,2025-06-01 17:53:13
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-12T16:00:00+00:00,Heykel Workshop - Bir Fincan Kedi,600.0,10,True,139645,2025-06-01 17:53:13
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-14T16:00:00+00:00,Resim Workshop - Self Care,600.0,10,True,140252,2025-06-01 17:53:13
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-19T16:00:00+00:00,Heykel Worskhop (Groot),600.0,10,True,140255,2025-06-01 17:53:14
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-20T16:00:00+00:00,Resim Workshop (Van Gogh'un Evi),600.0,10,True,140257,2025-06-01 17:53:14
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-21T16:00:00+00:00,Resim Workshop (Journey),600.0,10,True,140258,2025-06-01 17:53:14
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-22T14:30:00+00:00,Heykel Workshop (Sid),600.0,10,True,140260,2025-06-01 17:53:14
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-27T16:00:00+00:00,Resim Workshop (Cats),600.0,10,True,140261,2025-06-01 17:53:15
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-28T16:00:00+00:00,Resim Workshop (Dolunayda Yürürken),600.0,10,True,140262,2025-06-01 17:53:15
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-29T14:31:00+00:00,Heykel Workshop (Suratlar),600.0,10,True,140264,2025-06-01 17:53:15
Studio Masterpiece,Masterpiece Beylikdüzü,2025-06-26T16:01:00+00:00,Heykel Workshop (Moon),600.0,10,True,140266,2025-06-01 17:53:16
Taner Öngür & Serap Yağız,Blind İstanbul,2025-09-03T18:30:00+00:00,Tek Kişilik Bilet,400.0,100,True,139819,2025-06-01 17:53:16
La Serva Padrona,Nachid Anachita,2025-06-13T17:30:00+00:00,Tek Kişilik Bilet,965.0,60,True,139839,2025-06-01 17:53:16
GOST ,Blind İstanbul,2025-08-10T17:30:00+00:00,Genel Giriş Bileti,400.0,100,True,139857,2025-06-01 17:53:16
Utku Uysal Konseri,Dada Salon Kabarett İstanbul,2025-06-28T19:00:00+00:00,1. Kategori (Yemekli+Yerli İçecek),10100.0,30,True,139867,2025-06-01 17:53:17
Utku Uysal Konseri,Dada Salon Kabarett İstanbul,2025-06-28T19:00:00+00:00,2. Kategori (Yemekli+Yerli İçecek),8100.0,30,True,139867,2025-06-01 17:53:17
Utku Uysal Konseri,Dada Salon Kabarett İstanbul,2025-06-28T19:00:00+00:00,3. Kategori (Yemekli+Yerli İçecek),6100.0,30,True,139867,2025-06-01 17:53:17
Utku Uysal Konseri,Dada Salon Kabarett İstanbul,2025-06-28T19:00:00+00:00,4. Kategori (1 Yerli İçecek),2600.0,30,True,139867,2025-06-01 17:53:17
Utku Uysal Konseri,Dada Salon Kabarett İstanbul,2025-06-28T19:00:00+00:00,5. Kategori (Genel Giriş),1100.0,30,True,139867,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-11T18:00:00+00:00,Öğrenci Bileti,500.0,15,True,139871,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-11T18:00:00+00:00,Tam Bilet,700.0,15,True,139871,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-11T18:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,139871,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-11T18:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139871,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-18T18:00:00+00:00,Öğrenci Bileti,500.0,15,True,139872,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-18T18:00:00+00:00,Tam Bilet,700.0,15,True,139872,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-18T18:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,139872,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-18T18:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139872,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-25T18:00:00+00:00,Öğrenci Bileti,500.0,15,True,139873,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-25T18:00:00+00:00,Tam Bilet,700.0,15,True,139873,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-25T18:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,139873,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-25T18:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139873,2025-06-01 17:53:17
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-06T16:00:00+00:00,Öğrenci Bileti,500.0,15,True,139973,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-06T16:00:00+00:00,Tam Bilet,700.0,15,True,139973,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-06T16:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,139973,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-06T16:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139973,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-13T16:00:00+00:00,Öğrenci Bileti,500.0,15,True,139976,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-13T16:00:00+00:00,Tam Bilet,700.0,15,True,139976,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-13T16:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,139976,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-13T16:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139976,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-20T16:00:00+00:00,Öğrenci Bileti,500.0,15,True,139978,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-20T16:00:00+00:00,Tam Bilet,700.0,15,True,139978,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-20T16:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,139978,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-20T16:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139978,2025-06-01 17:53:18
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-27T16:00:00+00:00,Öğrenci Bileti,500.0,15,True,139979,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-27T16:00:00+00:00,Tam Bilet,700.0,15,True,139979,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-27T16:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,139979,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-27T16:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139979,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-07T13:00:00+00:00,Öğrenci Bileti,500.0,15,True,140007,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-07T13:00:00+00:00,Tam Bilet,700.0,15,True,140007,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-07T13:00:00+00:00,VIP Bilet (Bir İçecek Dahil),1000.0,10,True,140007,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-07T13:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140007,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-01T15:00:00+00:00,Öğrenci Bileti,500.0,15,True,140009,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-01T15:00:00+00:00,Tam Bilet,700.0,15,True,140009,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-01T15:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140009,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-01T15:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140009,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-08T15:00:00+00:00,Öğrenci Bileti,500.0,15,True,140011,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-08T15:00:00+00:00,Tam Bilet,700.0,15,True,140011,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-08T15:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140011,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-08T15:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140011,2025-06-01 17:53:19
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-15T15:00:00+00:00,Öğrenci Bileti,500.0,15,True,140012,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-15T15:00:00+00:00,Tam Bilet,700.0,15,True,140012,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-15T15:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140012,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-15T15:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140012,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-21T13:00:00+00:00,Öğrenci Bileti,500.0,15,True,140013,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-21T13:00:00+00:00,Tam Bilet,700.0,15,True,140013,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-21T13:00:00+00:00,VIP Bilet (Bir İçecek Dahil),1000.0,10,True,140013,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-21T13:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140013,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-22T15:00:00+00:00,Öğrenci Bileti,500.0,15,True,140017,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-22T15:00:00+00:00,Tam Bilet,700.0,15,True,140017,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-22T15:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140017,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-22T15:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140017,2025-06-01 17:53:20
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-29T15:00:00+00:00,Öğrenci Bileti,500.0,15,True,140019,2025-06-01 17:53:21
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-29T15:00:00+00:00,Tam Bilet,700.0,15,True,140019,2025-06-01 17:53:21
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-29T15:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140019,2025-06-01 17:53:21
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-29T15:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140019,2025-06-01 17:53:21
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-28T13:00:00+00:00,Öğrenci Bileti,500.0,15,True,140021,2025-06-01 17:53:21
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-28T13:00:00+00:00,Tam Bilet,700.0,15,True,140021,2025-06-01 17:53:21
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-28T13:00:00+00:00,VIP Bilet (Bir İçecek Dahil),1000.0,10,True,140021,2025-06-01 17:53:21
Bir Delinin Hatıra Defteri - Metin Zakoğlu,Moda Komedi Kulübü,2025-06-28T13:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140021,2025-06-01 17:53:21
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-06T20:30:00+00:00,Öğrenci Bileti,500.0,15,True,139947,2025-06-01 17:53:21
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-06T20:30:00+00:00,Tam Bilet,700.0,15,True,139947,2025-06-01 17:53:21
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-06T20:30:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,139947,2025-06-01 17:53:21
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-06T20:30:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139947,2025-06-01 17:53:21
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-13T20:30:00+00:00,Öğrenci Bileti,500.0,15,True,139955,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-13T20:30:00+00:00,Tam Bilet,700.0,15,True,139955,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-13T20:30:00+00:00,VIP Bilet (Bir İçecek Dahil),1000.0,10,True,139955,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-13T20:30:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139955,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-20T20:30:00+00:00,Öğrenci Bileti,500.0,15,True,139959,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-20T20:30:00+00:00,Tam Bilet,700.0,15,True,139959,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-20T20:30:00+00:00,VIP Bilet (Bir İçecek Dahil),1000.0,10,True,139959,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-20T20:30:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139959,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-27T20:30:00+00:00,Öğrenci Bileti,500.0,15,True,139965,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-27T20:30:00+00:00,Tam Bilet,700.0,15,True,139965,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-27T20:30:00+00:00,VIP Bilet (Bir İçecek Dahil),1000.0,10,True,139965,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-27T20:30:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139965,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-07T20:30:00+00:00,Öğrenci Bileti,500.0,15,True,139969,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-07T20:30:00+00:00,Tam Bilet,700.0,15,True,139969,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-07T20:30:00+00:00,VIP Bilet (Bir İçecek Dahil),1000.0,10,True,139969,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-07T20:30:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,139969,2025-06-01 17:53:22
Edepsiz Komedi,Moda Komedi Kulübü,2025-06-14T20:30:00+00:00,Öğrenci Bileti,500.0,15,True,139972,2025-06-01 17:53:23
